LapTimeSec,Compound,TrackName,Driver,Team,TireAge,TireAgeSq,RaceLapNumber,TrackTemp,AirTemp,Humidity,WindSpeed,GapToCarAhead,DRS_Available,CircuitLength,NumberOfCorners,RaceID,LapNumber,PitLossSec,TotalRaceLaps,TyreHealth,TyreTemp_C,Psi_T,SlidingProxy,Fz_N,StintNumber
70.909,MEDIUM,Spielberg,BEA,Haas F1 Team,26,676,65,47.5,31.3,30.0,2.4,1.03,0,4.318,10,2025_Austrian Grand Prix,65,19.5,70,0.7276305797097187,99.00625372658398,1.040556303093804,2.347366079375685,24203.747470669783,3
69.178,MEDIUM,Spielberg,LEC,Ferrari,17,289,66,47.5,31.3,30.0,2.4,10.0,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.8330821610177427,94.48121907345966,1.0100406621921694,2.1437095779924698,24868.51005557344,3
70.888,MEDIUM,Spielberg,GAS,Alpine,27,729,65,47.5,31.3,30.0,2.4,7.146,0,4.318,10,2025_Austrian Grand Prix,65,19.5,70,0.7311447407066922,100.21178269948396,1.0521402529507398,2.0761401079833,24309.203329369797,3
69.317,MEDIUM,Spielberg,HAM,Ferrari,16,256,66,47.5,31.3,30.0,2.4,8.56,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.8423407993642629,100.18613064288354,1.0518786287369457,0.862598397351858,25480.25813847656,3
70.853,HARD,Spielberg,COL,Alpine,26,676,65,47.5,31.3,30.0,2.4,6.75,0,4.318,10,2025_Austrian Grand Prix,65,19.5,70,0.9363848980555364,63.46250695219374,1.0,0.8138712209124807,24520.066751621383,3
69.955,SOFT,Spielberg,STR,Aston Martin,12,144,65,47.5,31.3,30.0,2.4,1.237,0,4.318,10,2025_Austrian Grand Prix,65,19.5,70,0.7489353096165582,89.38496769184947,1.0,1.9546349450705205,24771.42439737035,3
70.616,HARD,Spielberg,RUS,Mercedes,21,441,66,47.5,31.0,32.0,1.6,10.0,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.8743800507711269,98.83973461838964,1.039070454061778,2.441797503246584,24353.361703275063,3
70.579,HARD,Spielberg,LAW,Racing Bulls,34,1156,66,47.5,31.0,32.0,1.6,4.187,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.775231593755819,108.87677426801434,1.1781663033827845,2.0203282017574544,24678.015587976337,2
71.118,HARD,Spielberg,ALO,Aston Martin,34,1156,66,47.5,31.0,32.0,1.6,1.098,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.7008822296618503,125.21452762422108,1.6200314778985152,2.8463942108179827,24546.957648936455,2
72.126,SOFT,Spielberg,TSU,Red Bull Racing,5,25,65,47.5,31.0,32.0,1.6,10.0,0,4.318,10,2025_Austrian Grand Prix,65,19.5,70,0.8310011896828123,99.7224504444567,1.047263021322458,2.641599070717911,24061.168086134072,4
69.944,HARD,Spielberg,BOR,Kick Sauber,17,289,66,47.5,31.0,32.0,1.6,1.714,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.9110835369156364,105.74423655426553,1.1239404923383354,2.098429217002775,25070.33650024414,3
69.1,MEDIUM,Spielberg,NOR,McLaren,15,225,67,47.5,31.0,32.0,1.6,10.0,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.7148839407022662,119.99586784380897,1.4498760438516265,3.1296377235049673,25118.224432959272,3
69.087,MEDIUM,Spielberg,PIA,McLaren,14,196,67,47.5,31.0,32.0,1.6,1.92,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.825833777978717,107.65492880086028,1.1558482554817229,2.008468616355033,25081.07014489243,3
70.375,MEDIUM,Spielberg,HUL,Kick Sauber,24,576,66,47.5,31.0,32.0,1.6,8.203,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.6704951733903061,108.9256364812875,1.1790898581109202,2.462157058462619,24480.78735503645,3
70.343,HARD,Spielberg,OCO,Haas F1 Team,16,256,66,47.5,31.0,32.0,1.6,2.858,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.9176444218123088,97.3886763580424,1.0272962691619474,2.3001988198782217,24586.98331022222,3
73.979,HARD,Spielberg,HAD,Racing Bulls,38,1444,66,47.5,31.0,32.0,1.6,10.0,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.9254896558219616,63.47095735969755,1.0,1.3033022660140552,22655.53205153361,2
70.799,MEDIUM,Spielberg,BEA,Haas F1 Team,27,729,66,47.5,31.0,32.0,1.6,0.642,1,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.7144712795379238,102.85637271804276,1.082643159732617,3.2921365679694596,24016.48056151817,3
70.016,MEDIUM,Spielberg,LEC,Ferrari,18,324,67,47.5,31.0,32.0,1.6,10.0,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.819681006604081,99.1321171837168,1.0416977821285678,1.8486623654694632,24752.708685351565,3
71.146,MEDIUM,Spielberg,GAS,Alpine,28,784,66,47.5,31.0,32.0,1.6,7.125,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.7192604871194777,101.74867207530676,1.0690156477665465,0.9286037893219932,24850.804454006186,3
69.515,MEDIUM,Spielberg,HAM,Ferrari,17,289,67,47.5,31.0,32.0,1.6,8.699,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.8364842733856481,88.6580873816583,1.0,1.2336470646339817,25244.750650995215,3
71.726,HARD,Spielberg,COL,Alpine,27,729,66,47.5,31.0,32.0,1.6,6.715,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.9340047172916096,63.390107466367475,1.0,1.0861031563468868,23839.44929084024,3
70.185,SOFT,Spielberg,STR,Aston Martin,13,169,66,47.5,31.0,32.0,1.6,0.339,1,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.7191045230823063,94.18598404988794,1.008761231232958,2.2570113063754524,24430.35901623164,3
70.505,HARD,Spielberg,RUS,Mercedes,22,484,67,47.3,30.8,32.0,2.8,10.0,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.867539594546517,103.53543722171932,1.0916040303915524,2.249326495011698,24404.92522271498,3
70.456,HARD,Spielberg,LAW,Racing Bulls,35,1225,67,47.3,30.8,32.0,2.8,4.15,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.7694679283020479,107.30866048942316,1.149794863969059,1.5606102894923168,24441.990953074644,2
70.966,HARD,Spielberg,ALO,Aston Martin,35,1225,67,47.3,30.8,32.0,2.8,1.637,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.6907996746610602,123.06273959731315,1.5465723748398696,2.568102044111989,24120.453731408285,2
70.756,HARD,Spielberg,BOR,Kick Sauber,18,324,67,47.3,30.8,32.0,2.8,0.54,1,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.904326388154438,106.37973446552562,1.1341478505805638,3.9352487885803846,24307.595436686388,3
70.776,SOFT,Spielberg,TSU,Red Bull Racing,6,36,66,47.3,30.8,32.0,2.8,10.0,0,4.318,10,2025_Austrian Grand Prix,66,19.5,70,0.7844785974829164,105.01135369943768,1.1126703699448106,3.2145433962629504,24389.87942575148,4
69.46,MEDIUM,Spielberg,NOR,McLaren,16,256,68,47.3,30.8,32.0,2.8,10.0,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.6907875636547525,121.67303546887442,1.5015905879062883,3.31641553556165,24936.587843958085,3
69.273,MEDIUM,Spielberg,PIA,McLaren,15,225,68,47.3,30.8,32.0,2.8,1.907,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.8114969815387583,106.88944254076635,1.1426266346689244,2.2566111424135915,24861.29042499845,3
70.274,MEDIUM,Spielberg,HUL,Kick Sauber,25,625,67,47.3,30.8,32.0,2.8,8.634,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.6560530563674604,110.34484268714392,1.2069563119823166,2.116074656010793,25016.904842806187,3
70.177,HARD,Spielberg,OCO,Haas F1 Team,17,289,67,47.3,30.8,32.0,2.8,2.826,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.9109187180934528,101.92382861617072,1.071088844433906,1.340913159371636,25074.92669583358,3
72.745,MEDIUM,Spielberg,BEA,Haas F1 Team,28,784,67,47.3,30.8,32.0,2.8,10.0,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.6958668545241864,109.66124250980596,1.1932822285147004,2.9643677826313666,23886.713864833,3
69.288,MEDIUM,Spielberg,LEC,Ferrari,19,361,68,47.3,30.8,32.0,2.8,10.0,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.8078570883924915,99.53841725379876,1.045490701853783,1.640456314909366,25582.73807506761,3
71.715,HARD,Spielberg,HAD,Racing Bulls,39,1521,67,47.3,30.8,32.0,2.8,2.538,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.9218578850481912,68.93016159563317,1.0,0.4284065468249889,24486.281029226997,2
72.536,MEDIUM,Spielberg,GAS,Alpine,29,841,67,47.3,30.8,32.0,2.8,4.934,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.7137855138761205,89.99215359192223,1.0,1.1359237266041944,23387.9113395411,3
69.574,MEDIUM,Spielberg,HAM,Ferrari,18,324,68,47.3,30.8,32.0,2.8,8.198,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.8286373067624536,86.24444838597024,1.0,2.0176093931253756,25063.881392710056,3
69.787,SOFT,Spielberg,STR,Aston Martin,14,196,67,45.9,30.7,31.0,1.5,6.093,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.6861938584756404,99.33918872406232,1.0436102230118265,1.5230849568247251,24944.635997897865,3
70.928,HARD,Spielberg,COL,Alpine,28,784,67,45.9,30.7,31.0,1.5,1.202,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.930887695823186,66.87404171506725,1.0,0.99343738405368,24424.94292222285,3
70.363,HARD,Spielberg,RUS,Mercedes,23,529,68,45.9,30.7,31.0,1.5,10.0,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.8609671561519907,105.33002617360988,1.1175048512417818,1.175458930689688,24979.448620971936,3
70.175,HARD,Spielberg,LAW,Racing Bulls,36,1296,68,45.9,30.7,31.0,1.5,4.101,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.7651999207685052,101.57245123728332,1.06696081381965,2.2644606891933585,24283.33715127209,2
71.471,HARD,Spielberg,ALO,Aston Martin,36,1296,68,45.9,30.7,31.0,1.5,2.147,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.6823975651745481,119.65131970951072,1.4396003802578097,3.4463249255960777,23724.26714437637,2
72.241,HARD,Spielberg,BOR,Kick Sauber,19,361,68,45.9,30.7,31.0,1.5,0.33,1,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.8919170694036247,114.01409059878988,1.2883382736434446,3.7762580461765474,23281.608995631177,3
73.165,SOFT,Spielberg,TSU,Red Bull Racing,7,49,67,45.9,30.7,31.0,1.5,10.0,0,4.318,10,2025_Austrian Grand Prix,67,19.5,70,0.7284571141759724,111.31871258389228,1.2272437531173035,2.084661353030259,23441.355720671625,4
69.844,MEDIUM,Spielberg,NOR,McLaren,17,289,69,45.9,30.7,31.0,1.5,10.0,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.6653276820924048,123.18630789284197,1.5506655157792522,4.349236129156936,24795.839747159727,3
69.468,MEDIUM,Spielberg,PIA,McLaren,16,256,69,45.9,30.7,31.0,1.5,1.72,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.7959590629123933,108.08518624011812,1.1635369806698792,3.7305854386825392,25359.414615809183,3
70.294,MEDIUM,Spielberg,HUL,Kick Sauber,26,676,68,45.9,30.7,31.0,1.5,8.152,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.6433531527686817,109.44824690409764,1.1891171538213718,1.6028563959876423,24844.49925633408,3
70.246,HARD,Spielberg,OCO,Haas F1 Team,18,324,68,45.9,30.7,31.0,1.5,2.729,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.9067841963177348,96.0817172405044,1.018493642296724,1.709100942126491,24278.29216324348,3
69.121,MEDIUM,Spielberg,LEC,Ferrari,20,400,69,45.9,30.7,31.0,1.5,10.0,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.7972351913078197,98.54285382622304,1.0364901757481069,1.4542550104736114,25364.781661891648,3
70.747,MEDIUM,Spielberg,BEA,Haas F1 Team,29,841,68,45.9,30.7,32.0,0.9,10.0,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.677492519832586,112.73198602731098,1.2583715943729308,2.0458933947177935,24248.453950608757,3
71.381,HARD,Spielberg,HAD,Racing Bulls,40,1600,68,45.9,30.7,32.0,0.9,1.508,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.9206104113489728,60.61125558963633,1.0,1.4117454898857174,24128.285731882737,2
69.31,MEDIUM,Spielberg,HAM,Ferrari,19,361,69,45.9,30.7,32.0,0.9,8.484,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.8160415709399814,92.98065809881744,1.004442161351023,1.7509343632366947,25439.22097452905,3
70.816,MEDIUM,Spielberg,GAS,Alpine,30,900,68,45.9,30.7,32.0,0.9,5.755,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.7078221685987912,84.20544547684015,1.0,2.980955931976374,24501.924036572265,3
69.445,SOFT,Spielberg,STR,Aston Martin,15,225,68,45.9,30.7,32.0,0.9,3.344,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.6637833382918444,96.4900256432024,1.0210602164247125,1.4469470678289225,24963.57701403091,3
70.677,HARD,Spielberg,COL,Alpine,29,841,68,45.9,30.7,32.0,0.9,2.343,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.9280083817264124,68.19672263347657,1.0,0.8669191126955871,24446.59210705719,3
69.96,HARD,Spielberg,RUS,Mercedes,24,576,69,45.9,30.7,32.0,0.9,10.0,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.857396557388574,96.03412064358191,1.0182053059706508,2.3718274426623083,24790.77326300592,3
70.167,HARD,Spielberg,LAW,Racing Bulls,37,1369,69,45.9,30.7,32.0,0.9,3.913,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.7595499892445136,104.00902327312384,1.0981263665334626,2.1197214160928857,24824.13353180371,2
71.465,HARD,Spielberg,ALO,Aston Martin,37,1369,69,45.9,30.7,32.0,0.9,3.443,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.6721423012654715,120.5718279117556,1.4673183309329996,3.0996415460457856,24038.19608787891,2
69.431,MEDIUM,Spielberg,NOR,McLaren,18,324,70,45.9,30.7,32.0,0.9,10.0,0,4.318,10,2025_Austrian Grand Prix,70,19.5,70,0.632341800478534,126.26549100502707,1.6575929189178498,3.826219492565301,24945.464448,3
70.88,HARD,Spielberg,BOR,Kick Sauber,20,400,69,45.9,30.7,32.0,0.9,1.1,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.8788766683313585,117.15534395075164,1.3687063525418115,3.203030893308783,24232.83072354571,3
70.782,MEDIUM,Spielberg,PIA,McLaren,17,289,70,45.9,30.7,32.0,0.9,1.344,0,4.318,10,2025_Austrian Grand Prix,70,19.5,70,0.7698968423064262,116.0873908300814,1.3402759801607076,4.564587958657275,24396.368888642664,3
69.806,SOFT,Spielberg,TSU,Red Bull Racing,8,64,68,45.9,30.7,32.0,0.9,10.0,0,4.318,10,2025_Austrian Grand Prix,68,19.5,70,0.6910930491651771,107.8715484169002,1.159696121408804,3.321448530112897,24934.972982413616,4
70.443,MEDIUM,Spielberg,HUL,Kick Sauber,27,729,69,45.9,30.7,32.0,0.9,6.205,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.6340971662955737,103.8219957028486,1.0955237826047828,2.548502825362013,24543.249562718087,3
70.028,HARD,Spielberg,OCO,Haas F1 Team,19,361,69,45.9,30.7,32.0,0.9,2.681,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.9019515793606574,95.70649974762166,1.016282069684803,2.153104775971286,24916.58360104671,3
69.026,MEDIUM,Spielberg,LEC,Ferrari,21,441,70,46.3,30.6,32.0,1.3,10.0,0,4.318,10,2025_Austrian Grand Prix,70,19.5,70,0.7881153779401409,95.57972665715482,1.015566674784282,1.7309146762436294,25338.403324414063,3
70.158,MEDIUM,Spielberg,BEA,Haas F1 Team,30,900,69,46.3,30.6,32.0,1.3,10.0,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.6645901817946865,109.51976728900512,1.1905106575084574,2.1353038499965145,24802.883052119083,3
71.119,HARD,Spielberg,HAD,Racing Bulls,41,1681,69,46.3,30.6,32.0,1.3,2.142,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.9165900612975092,69.4585926436099,1.0,0.8846678476297353,24488.374243388433,2
69.553,MEDIUM,Spielberg,HAM,Ferrari,20,400,70,46.3,30.6,32.0,1.3,8.673,0,4.318,10,2025_Austrian Grand Prix,70,19.5,70,0.8050988062072912,95.27483608330704,1.013911947852879,1.7483491056732732,24871.79176424494,3
71.027,MEDIUM,Spielberg,GAS,Alpine,31,961,69,46.3,30.6,32.0,1.3,5.19,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.6920613340377716,97.12863617103316,1.0254087268294811,2.656615596688082,24347.84959891458,3
70.461,SOFT,Spielberg,STR,Aston Martin,16,256,69,46.3,30.6,32.0,1.3,1.973,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.6436922961067731,93.78317672627556,1.0071562130711165,0.7690026361477543,24508.003451836554,3
70.116,HARD,Spielberg,COL,Alpine,30,900,69,46.3,30.6,32.0,1.3,3.575,0,4.318,10,2025_Austrian Grand Prix,69,19.5,70,0.9255096819366656,67.21068160517483,1.0,1.0676537133921666,24721.720202039513,3
69.82,HARD,Spielberg,RUS,Mercedes,25,625,70,46.3,30.6,32.0,1.3,10.0,0,4.318,10,2025_Austrian Grand Prix,70,19.5,70,0.850956697015029,101.75762670914546,1.0691208929158054,2.0494035354804665,24996.04863471075,3
71.058,HARD,Spielberg,LAW,Racing Bulls,38,1444,70,46.3,30.6,32.0,1.3,4.12,0,4.318,10,2025_Austrian Grand Prix,70,19.5,70,0.7540268857689381,105.14192534315048,1.1146389515487714,2.436551199091474,24420.92813050623,2
82.829,MEDIUM,Budapest,LEC,Ferrari,2,4,2,31.9,21.7,58.0,2.5,10.0,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.0257590073001478,20600.95617678252,1
83.242,MEDIUM,Budapest,PIA,McLaren,2,4,2,31.9,21.7,58.0,2.5,0.626,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.1410619250068542,20418.80552033995,1
83.822,MEDIUM,Budapest,RUS,Mercedes,2,4,2,31.9,21.7,58.0,2.5,0.482,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.0361626027499986,19946.712142537806,1
84.413,MEDIUM,Budapest,ALO,Aston Martin,3,9,2,31.9,21.7,58.0,2.5,1.037,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.5199720561391198,19713.501736933184,1
83.964,MEDIUM,Budapest,NOR,McLaren,2,4,2,31.9,21.7,58.0,2.5,0.581,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.2237372963723509,19956.44297923648,1
83.981,MEDIUM,Budapest,BOR,Kick Sauber,2,4,2,31.9,21.7,58.0,2.5,0.615,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.4298063492129692,19891.205486230283,1
84.098,MEDIUM,Budapest,STR,Aston Martin,3,9,2,31.9,21.7,58.0,2.5,0.572,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.4132030406193703,19810.605706425256,1
85.171,MEDIUM,Budapest,LAW,Racing Bulls,2,4,2,31.9,21.7,58.0,2.5,0.588,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.794119850021611,19439.09384022563,1
83.871,MEDIUM,Budapest,VER,Red Bull Racing,2,4,2,31.9,21.7,58.0,2.5,0.473,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.5282875584995179,19779.94486676544,1
84.727,MEDIUM,Budapest,BEA,Haas F1 Team,2,4,2,31.9,21.7,58.0,2.5,0.562,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.157821165392386,19451.769788104175,1
84.973,MEDIUM,Budapest,HAD,Racing Bulls,2,4,2,31.9,21.7,58.0,2.5,0.547,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.2291335783718531,19128.92723634229,1
84.969,SOFT,Budapest,SAI,Williams,2,4,2,31.9,21.7,58.0,2.5,0.477,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.264601055921122,19125.834799224715,1
85.051,MEDIUM,Budapest,ANT,Mercedes,2,4,2,31.9,21.7,58.0,2.5,0.461,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.052603135348886,19007.0221864325,1
84.895,HARD,Budapest,HAM,Ferrari,2,4,2,31.9,21.7,58.0,2.5,0.573,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.3387370032817894,19102.675866720077,1
85.082,MEDIUM,Budapest,OCO,Haas F1 Team,2,4,2,31.9,21.7,58.0,2.5,0.408,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.8764777017553921,19069.497421652628,1
84.862,SOFT,Budapest,ALB,Williams,2,4,2,31.9,21.7,58.0,2.5,0.604,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,1.106104954879382,19166.267528255987,1
84.953,SOFT,Budapest,HUL,Kick Sauber,2,4,2,31.9,21.7,58.0,2.5,0.304,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,1.0375096128571526,19298.62386556642,1
84.888,MEDIUM,Budapest,COL,Alpine,2,4,2,31.9,21.7,58.0,2.5,0.682,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,1.004644171273339,19368.11523469512,1
85.33,HARD,Budapest,GAS,Alpine,2,4,2,31.9,21.7,58.0,2.5,0.224,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,1.086921427973197,19474.659872710443,1
85.564,MEDIUM,Budapest,TSU,Red Bull Racing,2,4,2,31.9,21.7,58.0,2.5,0.527,0,4.381,14,2025_Hungarian Grand Prix,2,21.0,70,1.0,40.0,1.0,0.9213766212851352,19360.434996992703,1
82.495,MEDIUM,Budapest,LEC,Ferrari,3,9,3,32.3,21.8,57.0,2.9,10.0,0,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9998086599466444,34.22734631887346,1.0,0.5656843866834845,20526.49250177515,1
83.102,MEDIUM,Budapest,PIA,McLaren,3,9,3,32.3,21.8,57.0,2.9,1.039,0,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9989567112515948,36.15134623924044,1.0,0.359519011290531,20422.85464026203,1
83.388,MEDIUM,Budapest,RUS,Mercedes,3,9,3,32.3,21.8,57.0,2.9,1.062,0,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9997368033328226,34.317927007679714,1.0,0.0211919240471275,20160.48886128469,1
84.72,MEDIUM,Budapest,ALO,Aston Martin,4,16,3,32.3,21.8,57.0,2.9,1.628,0,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9962400342259572,42.17093765962199,1.0,0.1697557754406161,19687.55409705215,1
83.223,MEDIUM,Budapest,NOR,McLaren,3,9,3,32.3,21.8,57.0,2.9,0.132,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9983691696147262,37.43938500612355,1.0,0.2598204619328582,20113.67496276746,1
84.574,MEDIUM,Budapest,BOR,Kick Sauber,3,9,3,32.3,21.8,57.0,2.9,0.632,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9968790636532636,40.795192386437606,1.0,1.4822959750830351,19831.07822351969,1
85.322,MEDIUM,Budapest,STR,Aston Martin,4,16,3,32.3,21.8,57.0,2.9,0.689,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9970074265802532,40.50038566002395,1.0,2.24365047843884,19687.1460862968,1
83.81,MEDIUM,Budapest,VER,Red Bull Racing,3,9,3,32.3,21.8,57.0,2.9,0.834,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.99619173172271,42.316197611034994,1.0,1.774406557439093,19906.6607122955,1
84.281,MEDIUM,Budapest,LAW,Racing Bulls,3,9,3,32.3,21.8,57.0,2.9,0.827,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9942923153106968,46.23996032663649,1.0,1.3357252600919025,19769.140092044712,1
84.239,MEDIUM,Budapest,BEA,Haas F1 Team,3,9,3,31.7,21.8,58.0,3.2,0.591,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9988682543098572,36.24225267805366,1.0,1.9366255445649343,19811.753606213017,1
84.016,MEDIUM,Budapest,HAD,Racing Bulls,3,9,3,31.7,21.8,58.0,3.2,0.793,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.998379844205194,37.33863724528065,1.0,0.6869864452780339,19804.30110207101,1
84.173,SOFT,Budapest,SAI,Williams,3,9,3,31.7,21.8,58.0,3.2,0.473,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9948532423590716,37.907650900227104,1.0,0.9750199200889657,19769.140092044712,1
84.172,MEDIUM,Budapest,ANT,Mercedes,3,9,3,31.7,21.8,58.0,3.2,0.543,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.99962985381952,34.47138463084091,1.0,0.7241178642857539,19628.602905621305,1
84.337,HARD,Budapest,HAM,Ferrari,3,9,3,31.7,21.8,58.0,3.2,0.417,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9990116818602228,39.085116374093026,1.0,1.481416196460328,19674.96617631547,1
84.209,MEDIUM,Budapest,OCO,Haas F1 Team,3,9,3,31.7,21.8,58.0,3.2,0.595,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9938280464109206,47.16127534865008,1.0,0.3320691676092426,19634.018883981673,1
84.259,SOFT,Budapest,ALB,Williams,3,9,3,31.7,21.8,58.0,3.2,0.384,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9786425755240395,50.30434669730233,1.0,3.067330431106837,19607.561644691472,1
84.122,SOFT,Budapest,HUL,Kick Sauber,3,9,3,31.7,21.8,58.0,3.2,0.395,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.979795242632919,49.52707945204423,1.0,1.8902889035675097,19784.855375263607,1
84.251,MEDIUM,Budapest,COL,Alpine,3,9,3,31.7,21.8,58.0,3.2,0.617,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9928347084431666,49.13426341432916,1.0,1.633312698265369,19829.968773224493,1
84.28,HARD,Budapest,GAS,Alpine,3,9,3,31.7,21.8,58.0,3.2,0.666,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.9967540898999802,50.377235711184014,1.0,0.9741388987340214,19897.79052088889,1
84.023,MEDIUM,Budapest,TSU,Red Bull Racing,3,9,3,31.7,21.8,58.0,3.2,0.761,1,4.381,14,2025_Hungarian Grand Prix,3,21.0,70,0.993377076041526,48.04625003060948,1.0,1.6809974532985912,20035.250085732427,1
