StintID,RaceID,Driver,Compound,NumLaps,Slope_s_per_lap,Intercept
2023_Las Vegas Grand Prix__ZHO__1,2023_Las Vegas Grand Prix,ZHO,HARD,7,-0.5699712167927807,106.34381980449542
2023_Las Vegas Grand Prix__ZHO__2,2023_Las Vegas Grand Prix,ZHO,HARD,5,-0.010414073935636755,101.13176266163828
2023_Las Vegas Grand Prix__ZHO__3,2023_Las Vegas Grand Prix,ZHO,HARD,5,0.280485926064361,94.15766266163833
2023_Las Vegas Grand Prix__ZHO__4,2023_Las Vegas Grand Prix,ZHO,MEDIUM,11,-0.14532316484472826,99.89957855749353
2023_Las Vegas Grand Prix__ZHO__5,2023_Las Vegas Grand Prix,ZHO,MEDIUM,5,0.06408592606436658,98.02809673931165
2023_Mexico City Grand Prix__ALB__3,2023_Mexico City Grand Prix,ALB,HARD,23,0.02705391025408629,84.76164645610466
2023_Mexico City Grand Prix__ALB__4,2023_Mexico City Grand Prix,ALB,MEDIUM,12,0.05315515683359407,83.35689052945455
2023_Mexico City Grand Prix__ALB__5,2023_Mexico City Grand Prix,ALB,MEDIUM,16,-0.05793297589642192,85.19841806489953
2023_Mexico City Grand Prix__ALO__3,2023_Mexico City Grand Prix,ALO,MEDIUM,18,0.032221600740887854,84.75488228086041
2023_Mexico City Grand Prix__ALO__5,2023_Mexico City Grand Prix,ALO,HARD,10,-0.07572316484472846,85.54824131871317
2023_Mexico City Grand Prix__BOT__3,2023_Mexico City Grand Prix,BOT,MEDIUM,22,0.031950578802928585,84.72422466050897
2023_Mexico City Grand Prix__BOT__4,2023_Mexico City Grand Prix,BOT,HARD,12,0.028392919071356135,83.70201261671977
2023_Mexico City Grand Prix__BOT__5,2023_Mexico City Grand Prix,BOT,HARD,16,-0.0075846621709316775,84.67377195786884
2023_Mexico City Grand Prix__GAS__3,2023_Mexico City Grand Prix,GAS,MEDIUM,18,0.009921013783661049,84.91862055637512
2023_Mexico City Grand Prix__GAS__5,2023_Mexico City Grand Prix,GAS,HARD,12,0.06823907291751001,83.05023129540314
2023_Mexico City Grand Prix__GAS__6,2023_Mexico City Grand Prix,GAS,HARD,16,0.008193279005539133,84.22001417967573
2023_Mexico City Grand Prix__HAM__3,2023_Mexico City Grand Prix,HAM,MEDIUM,15,0.05157878320721981,83.25687694735257
2023_Mexico City Grand Prix__HAM__4,2023_Mexico City Grand Prix,HAM,HARD,7,0.02677878320721964,83.35511774432584
2023_Mexico City Grand Prix__HAM__5,2023_Mexico City Grand Prix,HAM,MEDIUM,10,0.0429192593976955,82.10067377690252
2023_Mexico City Grand Prix__HAM__6,2023_Mexico City Grand Prix,HAM,MEDIUM,17,-0.04736407393563709,84.29689338474564
2023_Mexico City Grand Prix__HUL__3,2023_Mexico City Grand Prix,HUL,MEDIUM,14,0.013407904086340303,84.83362200229763
2023_Mexico City Grand Prix__HUL__4,2023_Mexico City Grand Prix,HUL,HARD,7,-0.027721216792779203,84.50951753254719
2023_Mexico City Grand Prix__HUL__5,2023_Mexico City Grand Prix,HUL,MEDIUM,12,0.09116564634408306,83.26387319211567
2023_Mexico City Grand Prix__HUL__6,2023_Mexico City Grand Prix,HUL,MEDIUM,16,0.019446220182010348,84.0223547360619
2023_Mexico City Grand Prix__LEC__3,2023_Mexico City Grand Prix,LEC,MEDIUM,22,0.013761420135509092,83.61514052725093
2023_Mexico City Grand Prix__LEC__4,2023_Mexico City Grand Prix,LEC,HARD,9,0.06731334541920211,82.37586185350449
2023_Mexico City Grand Prix__LEC__5,2023_Mexico City Grand Prix,LEC,HARD,17,-0.004327309229754634,83.29194842845706
2023_Mexico City Grand Prix__MAG__3,2023_Mexico City Grand Prix,MAG,MEDIUM,13,0.07438761868453969,84.17516713015553
2023_Mexico City Grand Prix__MAG__4,2023_Mexico City Grand Prix,MAG,HARD,7,0.4032073546357923,82.43073181826146
2023_Mexico City Grand Prix__NOR__4,2023_Mexico City Grand Prix,NOR,HARD,17,0.04908298975336201,83.26291090872674
2023_Mexico City Grand Prix__NOR__5,2023_Mexico City Grand Prix,NOR,MEDIUM,12,-0.04261407393563702,84.07669822176226
2023_Mexico City Grand Prix__NOR__6,2023_Mexico City Grand Prix,NOR,MEDIUM,14,-0.009742522211498733,83.2412646010726
2023_Mexico City Grand Prix__OCO__3,2023_Mexico City Grand Prix,OCO,HARD,23,0.03719817902878937,84.82002195017583
2023_Mexico City Grand Prix__OCO__4,2023_Mexico City Grand Prix,OCO,MEDIUM,12,0.06415166033009757,83.5001587399012
2023_Mexico City Grand Prix__OCO__5,2023_Mexico City Grand Prix,OCO,MEDIUM,15,0.020504808609224177,83.92372933542859
2023_Mexico City Grand Prix__PIA__3,2023_Mexico City Grand Prix,PIA,MEDIUM,16,0.03584474959377443,83.85501707340299
2023_Mexico City Grand Prix__PIA__4,2023_Mexico City Grand Prix,PIA,HARD,6,-0.0063569310784937945,83.69562033705688
2023_Mexico City Grand Prix__PIA__5,2023_Mexico City Grand Prix,PIA,MEDIUM,10,0.024634410912847137,83.18336879387597
2023_Mexico City Grand Prix__PIA__6,2023_Mexico City Grand Prix,PIA,MEDIUM,16,0.01320016755043092,83.14546506932393
2023_Mexico City Grand Prix__RIC__3,2023_Mexico City Grand Prix,RIC,MEDIUM,16,0.03298803132752089,83.74083845111197
2023_Mexico City Grand Prix__RIC__5,2023_Mexico City Grand Prix,RIC,HARD,11,0.08603138060981766,82.07423721083063
2023_Mexico City Grand Prix__RIC__6,2023_Mexico City Grand Prix,RIC,HARD,16,-0.020694259694151198,84.16967090067018
2023_Mexico City Grand Prix__RUS__3,2023_Mexico City Grand Prix,RUS,MEDIUM,15,0.012823097922955452,84.12778065253784
2023_Mexico City Grand Prix__RUS__4,2023_Mexico City Grand Prix,RUS,HARD,5,-0.14261407393563846,84.16619673931172
2023_Mexico City Grand Prix__RUS__5,2023_Mexico City Grand Prix,RUS,MEDIUM,12,0.04269711487555176,82.82470346855375
2023_Mexico City Grand Prix__RUS__6,2023_Mexico City Grand Prix,RUS,MEDIUM,14,0.0003894974929344599,83.44697951750481
2023_Mexico City Grand Prix__SAI__3,2023_Mexico City Grand Prix,SAI,MEDIUM,19,0.021534936357316032,83.76031515570004
2023_Mexico City Grand Prix__SAI__5,2023_Mexico City Grand Prix,SAI,HARD,10,0.05076471394315106,82.62926771629644
2023_Mexico City Grand Prix__SAI__6,2023_Mexico City Grand Prix,SAI,HARD,17,-1.8485700343115634e-05,83.20927573768682
2023_Mexico City Grand Prix__SAR__3,2023_Mexico City Grand Prix,SAR,MEDIUM,12,0.11620760438604125,83.43363165930727
2023_Mexico City Grand Prix__SAR__4,2023_Mexico City Grand Prix,SAR,HARD,8,0.3521835451119829,82.55969113029235
2023_Mexico City Grand Prix__SAR__5,2023_Mexico City Grand Prix,SAR,MEDIUM,12,-0.081914773236336,84.88830675854922
2023_Mexico City Grand Prix__SAR__6,2023_Mexico City Grand Prix,SAR,MEDIUM,14,0.01767887247402169,83.77651520056968
2023_Mexico City Grand Prix__STR__3,2023_Mexico City Grand Prix,STR,MEDIUM,21,0.030166445544882296,84.59629967929686
2023_Mexico City Grand Prix__STR__4,2023_Mexico City Grand Prix,STR,HARD,12,0.01374606592450273,83.8165426293929
2023_Mexico City Grand Prix__STR__5,2023_Mexico City Grand Prix,STR,HARD,16,-0.020025838641519248,85.04063981162244
2023_Mexico City Grand Prix__TSU__3,2023_Mexico City Grand Prix,TSU,HARD,19,0.08848056328833748,82.8437135987412
2023_Mexico City Grand Prix__TSU__4,2023_Mexico City Grand Prix,TSU,HARD,9,0.06301173251597546,82.80563253492339
2023_Mexico City Grand Prix__TSU__5,2023_Mexico City Grand Prix,TSU,HARD,16,0.013478573123186264,83.76884444194425
2023_Mexico City Grand Prix__VER__3,2023_Mexico City Grand Prix,VER,MEDIUM,10,0.06311319879163564,82.75274447982011
2023_Mexico City Grand Prix__VER__4,2023_Mexico City Grand Prix,VER,HARD,10,0.07388017893792599,82.47068836030945
2023_Mexico City Grand Prix__VER__5,2023_Mexico City Grand Prix,VER,HARD,10,0.018130181808618945,82.14553238759643
2023_Mexico City Grand Prix__VER__6,2023_Mexico City Grand Prix,VER,HARD,15,-0.004818307345247954,82.79908151695676
2023_Mexico City Grand Prix__ZHO__3,2023_Mexico City Grand Prix,ZHO,MEDIUM,11,0.056500575745891915,84.45903272533253
2023_Mexico City Grand Prix__ZHO__4,2023_Mexico City Grand Prix,ZHO,HARD,9,0.22095259273103005,83.371778220101
2023_Mexico City Grand Prix__ZHO__5,2023_Mexico City Grand Prix,ZHO,HARD,9,0.1210117325159753,81.89174452834474
2023_Mexico City Grand Prix__ZHO__6,2023_Mexico City Grand Prix,ZHO,HARD,16,-0.0075302504062256595,84.75544505016639
2023_Mexico City Grand Prix__ZHO__7,2023_Mexico City Grand Prix,ZHO,HARD,5,-0.1168140739356389,90.31246710898999
2023_Miami Grand Prix__ALB__1,2023_Miami Grand Prix,ALB,MEDIUM,20,-0.014337163731781996,94.05043006121203
2023_Miami Grand Prix__ALB__2,2023_Miami Grand Prix,ALB,HARD,32,0.0023707359927190395,92.56498120324125
2023_Miami Grand Prix__ALO__1,2023_Miami Grand Prix,ALO,MEDIUM,19,-0.043360462420506805,93.51825277414827
2023_Miami Grand Prix__ALO__2,2023_Miami Grand Prix,ALO,HARD,32,-0.02687452114971343,92.54706348457904
2023_Miami Grand Prix__BOT__1,2023_Miami Grand Prix,BOT,MEDIUM,13,-0.11101090926624325,94.74990944723402
2023_Miami Grand Prix__BOT__2,2023_Miami Grand Prix,BOT,HARD,39,-0.009108619146801012,93.02598828374622
2023_Miami Grand Prix__DEV__1,2023_Miami Grand Prix,DEV,MEDIUM,13,-0.09317574443107783,94.89930505162963
2023_Miami Grand Prix__DEV__2,2023_Miami Grand Prix,DEV,HARD,36,-0.02164088295105818,93.36229152887893
2023_Miami Grand Prix__GAS__1,2023_Miami Grand Prix,GAS,MEDIUM,11,-0.024363997731709778,93.59912455809535
2023_Miami Grand Prix__GAS__2,2023_Miami Grand Prix,GAS,HARD,37,-0.007578497545698205,92.72758857059857
2023_Miami Grand Prix__HAM__1,2023_Miami Grand Prix,HAM,HARD,32,-0.04151000419887171,94.08086475564282
2023_Miami Grand Prix__HAM__2,2023_Miami Grand Prix,HAM,MEDIUM,18,-0.031032915156336393,91.9921074722382
2023_Miami Grand Prix__HUL__1,2023_Miami Grand Prix,HUL,HARD,28,-0.03720487743504973,94.13890543848082
2023_Miami Grand Prix__HUL__2,2023_Miami Grand Prix,HUL,MEDIUM,23,0.04640568891021245,91.91252826128796
2023_Miami Grand Prix__LEC__1,2023_Miami Grand Prix,LEC,MEDIUM,14,-0.08793622333944211,94.37241548775442
2023_Miami Grand Prix__LEC__2,2023_Miami Grand Prix,LEC,HARD,38,-0.023701978411849425,92.97452960674543
2023_Miami Grand Prix__MAG__1,2023_Miami Grand Prix,MAG,MEDIUM,12,-0.05565746806843032,94.0616245624977
2023_Miami Grand Prix__MAG__2,2023_Miami Grand Prix,MAG,HARD,42,-0.008461331046081988,93.0150003400958
2023_Miami Grand Prix__NOR__2,2023_Miami Grand Prix,NOR,HARD,52,-5.0938957407876515e-05,93.22744323091747
2023_Miami Grand Prix__OCO__1,2023_Miami Grand Prix,OCO,HARD,31,-0.020117091153463506,93.63183144070783
2023_Miami Grand Prix__OCO__2,2023_Miami Grand Prix,OCO,MEDIUM,17,-0.014937603347401844,92.18807260167783
2023_Miami Grand Prix__PER__1,2023_Miami Grand Prix,PER,MEDIUM,18,-0.05305435747758633,93.41947660207107
2023_Miami Grand Prix__PER__2,2023_Miami Grand Prix,PER,HARD,34,-0.015526975069157824,91.88932421656054
2023_Miami Grand Prix__PIA__2,2023_Miami Grand Prix,PIA,HARD,48,-0.01881523594460511,94.23276438873661
2023_Miami Grand Prix__RUS__1,2023_Miami Grand Prix,RUS,MEDIUM,13,-0.07441475418132978,93.98164852678153
2023_Miami Grand Prix__RUS__2,2023_Miami Grand Prix,RUS,HARD,38,-0.028922115075305052,92.77285881230323
2023_Miami Grand Prix__SAI__1,2023_Miami Grand Prix,SAI,MEDIUM,16,-0.05239430934067457,93.57725223163375
2023_Miami Grand Prix__SAI__2,2023_Miami Grand Prix,SAI,HARD,34,-0.02342747093646873,92.77638047922612
2023_Miami Grand Prix__SAR__1,2023_Miami Grand Prix,SAR,HARD,50,-0.011944079015980213,93.77205805083466
2023_Miami Grand Prix__STR__1,2023_Miami Grand Prix,STR,HARD,36,-0.04467049742284653,94.30162464502479
2023_Miami Grand Prix__STR__2,2023_Miami Grand Prix,STR,MEDIUM,14,-0.01707561239717607,91.9067416742332
2023_Miami Grand Prix__TSU__1,2023_Miami Grand Prix,TSU,HARD,33,-0.036333572311647105,94.11348903571343
2023_Miami Grand Prix__TSU__2,2023_Miami Grand Prix,TSU,MEDIUM,20,-0.04236896115368265,92.64623720296287
2023_Miami Grand Prix__VER__1,2023_Miami Grand Prix,VER,HARD,40,-0.043685909205949044,93.12415711159491
2023_Miami Grand Prix__VER__2,2023_Miami Grand Prix,VER,MEDIUM,8,-0.07946022778179113,91.57612741145769
2023_Miami Grand Prix__ZHO__1,2023_Miami Grand Prix,ZHO,HARD,27,-0.008930002730944948,93.96325863006689
2023_Miami Grand Prix__ZHO__2,2023_Miami Grand Prix,ZHO,MEDIUM,25,0.001191310679747444,92.39513098501813
2023_Saudi Arabian Grand Prix__ALB__1,2023_Saudi Arabian Grand Prix,ALB,MEDIUM,15,-0.09629000739468,97.6530485519938
2023_Saudi Arabian Grand Prix__ALB__2,2023_Saudi Arabian Grand Prix,ALB,HARD,6,-0.18689978822135178,98.20704721425625
2023_Saudi Arabian Grand Prix__ALO__1,2023_Saudi Arabian Grand Prix,ALO,MEDIUM,14,-0.015050983907782743,94.93012498626064
2023_Saudi Arabian Grand Prix__ALO__2,2023_Saudi Arabian Grand Prix,ALO,HARD,29,-0.06033919708834644,94.82592143428909
2023_Saudi Arabian Grand Prix__BOT__1,2023_Saudi Arabian Grand Prix,BOT,MEDIUM,7,0.060989068382750394,97.26280942695517
2023_Saudi Arabian Grand Prix__BOT__3,2023_Saudi Arabian Grand Prix,BOT,MEDIUM,14,-0.18144264536420887,98.76572340473246
2023_Saudi Arabian Grand Prix__BOT__4,2023_Saudi Arabian Grand Prix,BOT,SOFT,11,0.12403587153873596,94.6467023530622
2023_Saudi Arabian Grand Prix__DEV__1,2023_Saudi Arabian Grand Prix,DEV,MEDIUM,15,-0.16298643596610865,98.35624974246997
2023_Saudi Arabian Grand Prix__DEV__2,2023_Saudi Arabian Grand Prix,DEV,HARD,29,-0.08225151235928246,96.93184163133343
2023_Saudi Arabian Grand Prix__GAS__1,2023_Saudi Arabian Grand Prix,GAS,MEDIUM,11,-0.020055652050327635,96.37093432726383
2023_Saudi Arabian Grand Prix__GAS__3,2023_Saudi Arabian Grand Prix,GAS,HARD,29,-0.06658895078292788,96.13346808959353
2023_Saudi Arabian Grand Prix__HAM__1,2023_Saudi Arabian Grand Prix,HAM,HARD,11,-0.07921167529154849,96.75220032204386
2023_Saudi Arabian Grand Prix__HAM__2,2023_Saudi Arabian Grand Prix,HAM,MEDIUM,27,-0.05894813612131945,94.97553905922642
2023_Saudi Arabian Grand Prix__HUL__1,2023_Saudi Arabian Grand Prix,HUL,MEDIUM,7,-0.12446747638628579,97.35790366823689
2023_Saudi Arabian Grand Prix__HUL__3,2023_Saudi Arabian Grand Prix,HUL,HARD,29,-0.07507811334450416,97.06153297149896
2023_Saudi Arabian Grand Prix__LEC__1,2023_Saudi Arabian Grand Prix,LEC,SOFT,14,-0.10878876711959846,96.49752164929922
2023_Saudi Arabian Grand Prix__LEC__2,2023_Saudi Arabian Grand Prix,LEC,HARD,25,-0.07127868932025236,95.53472517097579
2023_Saudi Arabian Grand Prix__MAG__1,2023_Saudi Arabian Grand Prix,MAG,MEDIUM,6,-0.11641940798731049,97.40859288793109
2023_Saudi Arabian Grand Prix__MAG__2,2023_Saudi Arabian Grand Prix,MAG,HARD,7,-0.08272121679277941,95.95672864158175
2023_Saudi Arabian Grand Prix__MAG__3,2023_Saudi Arabian Grand Prix,MAG,HARD,28,-0.0775593464606649,97.11768010352358
2023_Saudi Arabian Grand Prix__NOR__1,2023_Saudi Arabian Grand Prix,NOR,HARD,11,0.061429984809356,95.53435000108341
2023_Saudi Arabian Grand Prix__NOR__2,2023_Saudi Arabian Grand Prix,NOR,MEDIUM,27,-0.03101970901669809,96.05360753770766
2023_Saudi Arabian Grand Prix__OCO__1,2023_Saudi Arabian Grand Prix,OCO,MEDIUM,13,0.010569550945089249,95.96946828479248
2023_Saudi Arabian Grand Prix__OCO__2,2023_Saudi Arabian Grand Prix,OCO,HARD,27,-0.05046144878301204,95.55515904968966
2023_Saudi Arabian Grand Prix__PER__1,2023_Saudi Arabian Grand Prix,PER,MEDIUM,14,-0.07202136472583673,95.12534783534383
2023_Saudi Arabian Grand Prix__PER__2,2023_Saudi Arabian Grand Prix,PER,HARD,29,-0.005045601029233168,93.12726302537808
2023_Saudi Arabian Grand Prix__PIA__1,2023_Saudi Arabian Grand Prix,PIA,HARD,14,0.08389801397645079,95.14835298330703
2023_Saudi Arabian Grand Prix__PIA__2,2023_Saudi Arabian Grand Prix,PIA,HARD,29,-0.06639978822135141,97.9249175532199
2023_Saudi Arabian Grand Prix__RUS__1,2023_Saudi Arabian Grand Prix,RUS,MEDIUM,14,-0.044207864537537195,95.66645230122407
2023_Saudi Arabian Grand Prix__RUS__2,2023_Saudi Arabian Grand Prix,RUS,HARD,29,-0.06396973896026746,94.97338026675742
2023_Saudi Arabian Grand Prix__SAI__1,2023_Saudi Arabian Grand Prix,SAI,MEDIUM,13,-0.021137282892616516,95.77268966701425
2023_Saudi Arabian Grand Prix__SAI__2,2023_Saudi Arabian Grand Prix,SAI,HARD,28,-0.05983903288473398,95.33244531286644
2023_Saudi Arabian Grand Prix__SAR__1,2023_Saudi Arabian Grand Prix,SAR,HARD,14,-0.12039658264186254,97.95806380049918
2023_Saudi Arabian Grand Prix__SAR__2,2023_Saudi Arabian Grand Prix,SAR,MEDIUM,28,-0.03646109090334373,96.30348212773167
2023_Saudi Arabian Grand Prix__STR__1,2023_Saudi Arabian Grand Prix,STR,MEDIUM,11,0.031384228866102815,95.40561430005899
2023_Saudi Arabian Grand Prix__TSU__1,2023_Saudi Arabian Grand Prix,TSU,MEDIUM,13,-0.13581637783704872,97.67810952307892
2023_Saudi Arabian Grand Prix__TSU__2,2023_Saudi Arabian Grand Prix,TSU,HARD,27,-0.06175149664559987,96.16573211854433
2023_Saudi Arabian Grand Prix__VER__1,2023_Saudi Arabian Grand Prix,VER,MEDIUM,15,-0.17419357882325157,97.00758069485092
2023_Saudi Arabian Grand Prix__VER__2,2023_Saudi Arabian Grand Prix,VER,HARD,26,-0.018121924284400386,93.27037423885008
2023_Saudi Arabian Grand Prix__ZHO__1,2023_Saudi Arabian Grand Prix,ZHO,MEDIUM,6,0.00026498444421130414,96.35140692613264
2023_Saudi Arabian Grand Prix__ZHO__3,2023_Saudi Arabian Grand Prix,ZHO,MEDIUM,29,-0.07008993600460264,96.57988864114166
2023_Singapore Grand Prix__ALB__1,2023_Singapore Grand Prix,ALB,MEDIUM,15,-0.062188706888328976,101.6256637219972
2023_Singapore Grand Prix__ALB__2,2023_Singapore Grand Prix,ALB,HARD,20,-0.05798625438676497,102.08978343856464
2023_Singapore Grand Prix__ALO__1,2023_Singapore Grand Prix,ALO,MEDIUM,16,-0.057428779817989974,101.12739207340299
2023_Singapore Grand Prix__ALO__2,2023_Singapore Grand Prix,ALO,HARD,19,-0.06629641244749301,101.92089091309725
2023_Singapore Grand Prix__ALO__3,2023_Singapore Grand Prix,ALO,SOFT,5,0.24058592606436102,96.95857155634152
2023_Singapore Grand Prix__ALO__4,2023_Singapore Grand Prix,ALO,SOFT,5,-0.016114073935636967,98.8894715563415
2023_Singapore Grand Prix__BOT__1,2023_Singapore Grand Prix,BOT,HARD,16,-0.09845083864151963,102.43143619105005
2023_Singapore Grand Prix__BOT__2,2023_Singapore Grand Prix,BOT,HARD,15,0.05214306892150603,99.95886742354303
2023_Singapore Grand Prix__BOT__4,2023_Singapore Grand Prix,BOT,MEDIUM,5,-0.16951407393563472,100.25029970421278
2023_Singapore Grand Prix__GAS__1,2023_Singapore Grand Prix,GAS,MEDIUM,16,-0.04713613275916633,101.40363177928533
2023_Singapore Grand Prix__GAS__2,2023_Singapore Grand Prix,GAS,HARD,19,-0.08964477792206627,102.17573868928686
2023_Singapore Grand Prix__HAM__1,2023_Singapore Grand Prix,HAM,MEDIUM,15,-0.005015520590248175,100.3879518117287
2023_Singapore Grand Prix__HAM__2,2023_Singapore Grand Prix,HAM,HARD,19,-0.0195210914794965,100.13484083204834
2023_Singapore Grand Prix__HAM__5,2023_Singapore Grand Prix,HAM,MEDIUM,5,0.009985926064362596,97.60154340847025
2023_Singapore Grand Prix__HUL__1,2023_Singapore Grand Prix,HUL,MEDIUM,15,-0.032701385493425925,101.18997229312903
2023_Singapore Grand Prix__HUL__2,2023_Singapore Grand Prix,HUL,HARD,20,-0.04727497619127613,101.95749246112102
2023_Singapore Grand Prix__LAW__1,2023_Singapore Grand Prix,LAW,MEDIUM,16,-0.04149054452387229,101.42054060281475
2023_Singapore Grand Prix__LAW__2,2023_Singapore Grand Prix,LAW,HARD,20,-0.051574976191276184,101.96009246112104
2023_Singapore Grand Prix__LAW__4,2023_Singapore Grand Prix,LAW,HARD,5,0.22398592606436415,93.8182811829255
2023_Singapore Grand Prix__LEC__1,2023_Singapore Grand Prix,LEC,SOFT,15,-0.053424636741509934,100.8455583500031
2023_Singapore Grand Prix__LEC__2,2023_Singapore Grand Prix,LEC,HARD,19,-0.04308249498826886,100.5001390776624
2023_Singapore Grand Prix__LEC__4,2023_Singapore Grand Prix,LEC,HARD,5,0.11478592606436278,95.49948118292554
2023_Singapore Grand Prix__LEC__5,2023_Singapore Grand Prix,LEC,HARD,5,-0.3698140739356376,114.30708118292556
2023_Singapore Grand Prix__MAG__1,2023_Singapore Grand Prix,MAG,MEDIUM,15,-0.027059425694431056,101.0968391272999
2023_Singapore Grand Prix__MAG__2,2023_Singapore Grand Prix,MAG,HARD,19,0.003380437767349391,101.49501193353085
2023_Singapore Grand Prix__MAG__4,2023_Singapore Grand Prix,MAG,SOFT,5,-0.278714073935636,101.37649970421279
2023_Singapore Grand Prix__MAG__5,2023_Singapore Grand Prix,MAG,SOFT,5,0.06878592606436057,97.95019970421284
2023_Singapore Grand Prix__NOR__1,2023_Singapore Grand Prix,NOR,MEDIUM,16,-0.04231701511210735,100.74484354399121
2023_Singapore Grand Prix__NOR__2,2023_Singapore Grand Prix,NOR,HARD,19,-0.01865267042686493,100.13065662152201
2023_Singapore Grand Prix__NOR__4,2023_Singapore Grand Prix,NOR,HARD,5,0.04468592606436062,97.1434811829256
2023_Singapore Grand Prix__NOR__5,2023_Singapore Grand Prix,NOR,HARD,5,0.16928592606436293,92.93028118292554
2023_Singapore Grand Prix__OCO__1,2023_Singapore Grand Prix,OCO,MEDIUM,16,-0.04958613275916621,101.10585677928533
2023_Singapore Grand Prix__OCO__2,2023_Singapore Grand Prix,OCO,HARD,20,-0.07287647995067477,102.0321112581135
2023_Singapore Grand Prix__PER__1,2023_Singapore Grand Prix,PER,HARD,15,-0.03607073222709437,101.25076123785269
2023_Singapore Grand Prix__PER__2,2023_Singapore Grand Prix,PER,HARD,14,-0.044022357959305446,102.39701591607614
2023_Singapore Grand Prix__PIA__1,2023_Singapore Grand Prix,PIA,MEDIUM,16,-0.07915230922975483,101.87761413222651
2023_Singapore Grand Prix__PIA__2,2023_Singapore Grand Prix,PIA,HARD,19,-0.09037946833767276,102.22530255697134
2023_Singapore Grand Prix__PIA__4,2023_Singapore Grand Prix,PIA,HARD,5,0.0033859260643637973,99.0208811829255
2023_Singapore Grand Prix__RUS__1,2023_Singapore Grand Prix,RUS,MEDIUM,16,-0.04172289746504883,100.7453553086971
2023_Singapore Grand Prix__RUS__2,2023_Singapore Grand Prix,RUS,HARD,19,-0.009021091479496767,100.04013030573255
2023_Singapore Grand Prix__RUS__5,2023_Singapore Grand Prix,RUS,MEDIUM,5,0.298285926064365,94.27094340847022
2023_Singapore Grand Prix__SAI__1,2023_Singapore Grand Prix,SAI,MEDIUM,16,-0.07162583864151957,100.85646119105003
2023_Singapore Grand Prix__SAI__2,2023_Singapore Grand Prix,SAI,HARD,19,-0.009140389725110745,100.06226013029394
2023_Singapore Grand Prix__SAI__5,2023_Singapore Grand Prix,SAI,HARD,5,0.1721859260643669,92.99568118292538
2023_Singapore Grand Prix__SAR__1,2023_Singapore Grand Prix,SAR,MEDIUM,15,-0.036748046203173866,101.53820063064319
2023_Singapore Grand Prix__SAR__2,2023_Singapore Grand Prix,SAR,HARD,19,0.005896452380152577,100.06007946738747
2023_Singapore Grand Prix__SAR__4,2023_Singapore Grand Prix,SAR,MEDIUM,5,0.010185926064364997,98.91815748240587
2023_Singapore Grand Prix__SAR__5,2023_Singapore Grand Prix,SAR,MEDIUM,5,0.0417859260643624,98.8459574824059
2023_Singapore Grand Prix__VER__1,2023_Singapore Grand Prix,VER,HARD,16,-0.04837583864151977,101.12483619105005
2023_Singapore Grand Prix__VER__2,2023_Singapore Grand Prix,VER,HARD,16,-0.03475083864151932,101.86120824987357
2023_Singapore Grand Prix__ZHO__1,2023_Singapore Grand Prix,ZHO,HARD,13,0.012072573587693798,100.36041111103907
2023_Singapore Grand Prix__ZHO__2,2023_Singapore Grand Prix,ZHO,MEDIUM,18,-0.03973571629941297,101.68062439090711
2023_Spanish Grand Prix__ALB__1,2023_Spanish Grand Prix,ALB,SOFT,13,-0.0026989034295223095,82.20792714176727
2023_Spanish Grand Prix__ALB__2,2023_Spanish Grand Prix,ALB,HARD,18,0.023716125348982348,80.84609700856078
2023_Spanish Grand Prix__ALB__3,2023_Spanish Grand Prix,ALB,MEDIUM,26,-0.0069809955464883635,79.9331572003941
2023_Spanish Grand Prix__ALO__1,2023_Spanish Grand Prix,ALO,SOFT,12,-0.02633329923379226,81.68543420316709
2023_Spanish Grand Prix__ALO__2,2023_Spanish Grand Prix,ALO,SOFT,23,-0.027550832828917612,80.99164736009101
2023_Spanish Grand Prix__ALO__3,2023_Spanish Grand Prix,ALO,HARD,21,0.055156055934492645,78.55141613574298
2023_Spanish Grand Prix__BOT__2,2023_Spanish Grand Prix,BOT,HARD,31,0.03243107351363273,81.03955018357776
2023_Spanish Grand Prix__BOT__3,2023_Spanish Grand Prix,BOT,HARD,23,0.0353581636881251,79.66166090686131
2023_Spanish Grand Prix__DEV__1,2023_Spanish Grand Prix,DEV,SOFT,7,-0.060903788760106034,82.32484514124087
2023_Spanish Grand Prix__DEV__2,2023_Spanish Grand Prix,DEV,HARD,26,-0.007151232367064967,81.18082172493632
2023_Spanish Grand Prix__DEV__3,2023_Spanish Grand Prix,DEV,MEDIUM,24,0.016413297543875608,79.27418815848614
2023_Spanish Grand Prix__GAS__1,2023_Spanish Grand Prix,GAS,SOFT,16,-0.05171606371690972,82.223583332972
2023_Spanish Grand Prix__GAS__2,2023_Spanish Grand Prix,GAS,MEDIUM,18,0.048195007591710484,80.00013323415735
2023_Spanish Grand Prix__GAS__3,2023_Spanish Grand Prix,GAS,HARD,26,0.031030028628465357,78.93521275250741
2023_Spanish Grand Prix__HAM__1,2023_Spanish Grand Prix,HAM,SOFT,21,-0.01649190338147863,80.91164766534625
2023_Spanish Grand Prix__HAM__2,2023_Spanish Grand Prix,HAM,MEDIUM,24,-0.005401465239984993,79.57564633645835
2023_Spanish Grand Prix__HAM__3,2023_Spanish Grand Prix,HAM,SOFT,13,0.06868182384513016,77.83983218868079
