LapTimeSec,Compound,TrackName,Driver,Team,TireAge,TireAgeSq,RaceLapNumber,TrackTemp,AirTemp,Humidity,WindSpeed,GapToCarAhead,DRS_Available,CircuitLength,NumberOfCorners,RaceID,LapNumber,PitLossSec,TotalRaceLaps,StintIndex,StintID,AdjLapTimeSec
90.639,MEDIUM,Yas Island,BOT,Alfa Romeo,19,361,49,32.3,28.0,67.0,2.5,6.003,0.0,5.281,16,2022_Abu Dhabi Grand Prix,49,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,91.09891037715377
90.457,MEDIUM,Yas Island,BOT,Alfa Romeo,20,400,50,31.9,28.0,67.0,2.0,5.019,0.0,5.281,16,2022_Abu Dhabi Grand Prix,50,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,90.92629630321814
90.539,MEDIUM,Yas Island,BOT,Alfa Romeo,21,441,51,32.0,28.0,67.0,2.0,2.568,0.0,5.281,16,2022_Abu Dhabi Grand Prix,51,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,91.01768222928251
91.299,MEDIUM,Yas Island,BOT,Alfa Romeo,22,484,52,32.0,27.9,68.0,2.4,1.614,0.0,5.281,16,2022_Abu Dhabi Grand Prix,52,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,91.78706815534687
92.998,MEDIUM,Yas Island,BOT,Alfa Romeo,23,529,53,32.1,27.9,68.0,2.7,0.573,1.0,5.281,16,2022_Abu Dhabi Grand Prix,53,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,93.36141674304952
91.236,MEDIUM,Yas Island,BOT,Alfa Romeo,25,625,55,31.9,27.9,68.0,2.0,10.0,0.0,5.281,16,2022_Abu Dhabi Grand Prix,55,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,91.75222593353996
90.566,MEDIUM,Yas Island,BOT,Alfa Romeo,26,676,56,31.9,27.9,67.0,2.2,10.0,0.0,5.281,16,2022_Abu Dhabi Grand Prix,56,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,91.09161185960433
90.743,MEDIUM,Yas Island,BOT,Alfa Romeo,27,729,57,32.0,27.9,67.0,2.0,10.0,0.0,5.281,16,2022_Abu Dhabi Grand Prix,57,22.5,58,3,2022_Abu Dhabi Grand Prix__BOT__3,91.27799778566867
92.47,SOFT,Yas Island,GAS,AlphaTauri,3,9,3,34.9,28.7,62.0,3.2,0.536,1.0,5.281,16,2022_Abu Dhabi Grand Prix,3,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,92.36412043983137
92.473,SOFT,Yas Island,GAS,AlphaTauri,4,16,4,34.3,28.7,63.0,2.5,1.835,0.0,5.281,16,2022_Abu Dhabi Grand Prix,4,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,92.51054370425744
92.581,SOFT,Yas Island,GAS,AlphaTauri,5,25,5,34.0,28.7,62.0,3.5,1.171,0.0,5.281,16,2022_Abu Dhabi Grand Prix,5,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,92.62792963032182
93.306,SOFT,Yas Island,GAS,AlphaTauri,6,36,6,34.0,28.5,62.0,3.9,0.605,1.0,5.281,16,2022_Abu Dhabi Grand Prix,6,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,93.22827821802446
92.417,SOFT,Yas Island,GAS,AlphaTauri,7,49,7,34.2,28.6,62.0,3.7,1.075,0.0,5.281,16,2022_Abu Dhabi Grand Prix,7,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,92.48270148245054
92.537,SOFT,Yas Island,GAS,AlphaTauri,8,64,8,34.0,28.5,62.0,2.4,1.447,0.0,5.281,16,2022_Abu Dhabi Grand Prix,8,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,92.61208740851491
92.71,SOFT,Yas Island,GAS,AlphaTauri,9,81,9,34.1,28.5,61.0,3.4,1.595,0.0,5.281,16,2022_Abu Dhabi Grand Prix,9,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,92.79447333457927
92.742,SOFT,Yas Island,GAS,AlphaTauri,10,100,10,34.0,28.5,62.0,2.9,1.852,0.0,5.281,16,2022_Abu Dhabi Grand Prix,10,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,92.83585926064363
92.962,SOFT,Yas Island,GAS,AlphaTauri,11,121,11,34.0,28.5,62.0,2.7,1.862,0.0,5.281,16,2022_Abu Dhabi Grand Prix,11,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,93.065245186708
93.119,SOFT,Yas Island,GAS,AlphaTauri,12,144,12,33.9,28.5,63.0,2.7,1.81,0.0,5.281,16,2022_Abu Dhabi Grand Prix,12,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,93.23163111277235
93.38,SOFT,Yas Island,GAS,AlphaTauri,13,169,13,33.7,28.5,62.0,2.7,2.142,0.0,5.281,16,2022_Abu Dhabi Grand Prix,13,22.5,58,1,2022_Abu Dhabi Grand Prix__GAS__1,93.50201703883671
91.081,HARD,Yas Island,GAS,AlphaTauri,2,4,16,33.6,28.4,62.0,2.7,3.238,0.0,5.281,16,2022_Abu Dhabi Grand Prix,16,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.23117481702981
91.018,HARD,Yas Island,GAS,AlphaTauri,3,9,17,33.4,28.4,63.0,2.2,2.955,0.0,5.281,16,2022_Abu Dhabi Grand Prix,17,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.17756074309418
91.227,HARD,Yas Island,GAS,AlphaTauri,4,16,18,33.3,28.4,63.0,2.7,2.83,0.0,5.281,16,2022_Abu Dhabi Grand Prix,18,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.39594666915853
91.3,HARD,Yas Island,GAS,AlphaTauri,5,25,19,33.3,28.3,63.0,2.4,2.525,0.0,5.281,16,2022_Abu Dhabi Grand Prix,19,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.4783325952229
92.182,HARD,Yas Island,GAS,AlphaTauri,6,36,20,33.2,28.3,63.0,1.5,2.494,0.0,5.281,16,2022_Abu Dhabi Grand Prix,20,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,92.36971852128725
91.443,HARD,Yas Island,GAS,AlphaTauri,7,49,21,33.1,28.3,63.0,2.0,0.918,1.0,5.281,16,2022_Abu Dhabi Grand Prix,21,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.5060671089899
91.228,HARD,Yas Island,GAS,AlphaTauri,8,64,22,33.0,28.2,64.0,2.2,1.231,0.0,5.281,16,2022_Abu Dhabi Grand Prix,22,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.43449037341598
91.704,HARD,Yas Island,GAS,AlphaTauri,9,81,23,33.0,28.2,64.0,1.6,1.354,0.0,5.281,16,2022_Abu Dhabi Grand Prix,23,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.91987629948034
91.855,HARD,Yas Island,GAS,AlphaTauri,10,100,24,32.9,28.2,64.0,1.8,1.311,0.0,5.281,16,2022_Abu Dhabi Grand Prix,24,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,92.08026222554471
93.269,HARD,Yas Island,GAS,AlphaTauri,11,121,25,33.3,28.2,64.0,2.0,1.0,1.0,5.281,16,2022_Abu Dhabi Grand Prix,25,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,93.36961081324735
92.542,HARD,Yas Island,GAS,AlphaTauri,12,144,26,32.9,28.2,65.0,2.0,0.447,1.0,5.281,16,2022_Abu Dhabi Grand Prix,26,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,92.65199673931171
91.712,HARD,Yas Island,GAS,AlphaTauri,13,169,27,33.0,28.2,65.0,2.4,2.79,0.0,5.281,16,2022_Abu Dhabi Grand Prix,27,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.9654200037378
92.407,HARD,Yas Island,GAS,AlphaTauri,14,196,28,32.8,28.2,65.0,2.2,2.906,0.0,5.281,16,2022_Abu Dhabi Grand Prix,28,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,92.66980592980215
92.05,HARD,Yas Island,GAS,AlphaTauri,15,225,29,32.5,28.1,65.0,2.7,1.067,0.0,5.281,16,2022_Abu Dhabi Grand Prix,29,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,92.32219185586652
92.297,HARD,Yas Island,GAS,AlphaTauri,16,256,30,32.8,28.1,65.0,2.7,1.097,0.0,5.281,16,2022_Abu Dhabi Grand Prix,30,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,92.57857778193089
91.744,HARD,Yas Island,GAS,AlphaTauri,17,289,31,32.8,28.1,65.0,2.5,1.826,0.0,5.281,16,2022_Abu Dhabi Grand Prix,31,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,92.03496370799525
91.676,HARD,Yas Island,GAS,AlphaTauri,18,324,32,32.9,28.1,65.0,3.0,2.536,0.0,5.281,16,2022_Abu Dhabi Grand Prix,32,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.97634963405962
91.349,HARD,Yas Island,GAS,AlphaTauri,19,361,33,32.9,28.1,65.0,2.7,2.849,0.0,5.281,16,2022_Abu Dhabi Grand Prix,33,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.65873556012397
91.44,HARD,Yas Island,GAS,AlphaTauri,20,400,34,32.8,28.1,65.0,2.4,2.77,0.0,5.281,16,2022_Abu Dhabi Grand Prix,34,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.75912148618833
91.249,HARD,Yas Island,GAS,AlphaTauri,21,441,35,32.7,28.0,65.0,3.0,3.114,0.0,5.281,16,2022_Abu Dhabi Grand Prix,35,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.5775074122527
91.391,HARD,Yas Island,GAS,AlphaTauri,22,484,36,32.6,28.0,65.0,2.9,4.051,0.0,5.281,16,2022_Abu Dhabi Grand Prix,36,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.72889333831706
91.414,HARD,Yas Island,GAS,AlphaTauri,23,529,37,32.6,28.0,65.0,2.7,4.656,0.0,5.281,16,2022_Abu Dhabi Grand Prix,37,22.5,58,2,2022_Abu Dhabi Grand Prix__GAS__2,91.76127926438143
91.291,HARD,Yas Island,GAS,AlphaTauri,25,625,39,32.6,28.0,65.0,3.0,5.926,0.0,5.281,16,2022_Abu Dhabi Grand Prix,39,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,91.65705111651015
91.385,HARD,Yas Island,GAS,AlphaTauri,26,676,40,32.7,28.0,64.0,3.0,5.993,0.0,5.281,16,2022_Abu Dhabi Grand Prix,40,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,91.76043704257452
91.491,HARD,Yas Island,GAS,AlphaTauri,27,729,41,32.4,28.0,64.0,2.2,6.63,0.0,5.281,16,2022_Abu Dhabi Grand Prix,41,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,91.87582296863887
91.545,HARD,Yas Island,GAS,AlphaTauri,28,784,42,32.4,28.0,64.0,2.5,4.224,0.0,5.281,16,2022_Abu Dhabi Grand Prix,42,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,91.93920889470324
92.28,HARD,Yas Island,GAS,AlphaTauri,29,841,43,32.4,28.0,65.0,1.7,6.149,0.0,5.281,16,2022_Abu Dhabi Grand Prix,43,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,92.68359482076761
91.426,HARD,Yas Island,GAS,AlphaTauri,30,900,44,32.4,28.0,65.0,1.7,1.753,0.0,5.281,16,2022_Abu Dhabi Grand Prix,44,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,91.83898074683196
91.502,HARD,Yas Island,GAS,AlphaTauri,31,961,45,32.3,28.0,66.0,2.0,2.868,0.0,5.281,16,2022_Abu Dhabi Grand Prix,45,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,91.92436667289633
92.625,HARD,Yas Island,GAS,AlphaTauri,32,1024,46,32.3,28.0,66.0,1.6,3.872,0.0,5.281,16,2022_Abu Dhabi Grand Prix,46,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,93.0567525989607
91.851,HARD,Yas Island,GAS,AlphaTauri,33,1089,47,32.0,28.0,66.0,2.2,1.03,0.0,5.281,16,2022_Abu Dhabi Grand Prix,47,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,92.29213852502505
91.632,HARD,Yas Island,GAS,AlphaTauri,34,1156,48,32.0,28.0,66.0,3.0,1.905,0.0,5.281,16,2022_Abu Dhabi Grand Prix,48,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,92.08252445108943
91.654,HARD,Yas Island,GAS,AlphaTauri,35,1225,49,32.3,28.0,67.0,2.5,2.413,0.0,5.281,16,2022_Abu Dhabi Grand Prix,49,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,92.11391037715377
91.598,HARD,Yas Island,GAS,AlphaTauri,36,1296,50,31.9,28.0,67.0,2.5,2.272,0.0,5.281,16,2022_Abu Dhabi Grand Prix,50,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,92.06729630321814
92.718,HARD,Yas Island,GAS,AlphaTauri,37,1369,51,32.0,28.0,67.0,2.0,1.945,0.0,5.281,16,2022_Abu Dhabi Grand Prix,51,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,93.19668222928252
92.748,HARD,Yas Island,GAS,AlphaTauri,38,1444,52,32.0,27.9,68.0,2.4,2.099,0.0,5.281,16,2022_Abu Dhabi Grand Prix,52,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,93.23606815534687
92.671,HARD,Yas Island,GAS,AlphaTauri,39,1521,53,32.1,27.9,68.0,2.7,1.38,0.0,5.281,16,2022_Abu Dhabi Grand Prix,53,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,93.16845408141124
93.137,HARD,Yas Island,GAS,AlphaTauri,40,1600,54,31.9,27.9,68.0,2.5,1.528,0.0,5.281,16,2022_Abu Dhabi Grand Prix,54,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,93.64384000747559
93.845,HARD,Yas Island,GAS,AlphaTauri,41,1681,55,31.9,27.9,68.0,1.7,1.84,0.0,5.281,16,2022_Abu Dhabi Grand Prix,55,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,94.36122593353996
94.193,HARD,Yas Island,GAS,AlphaTauri,42,1764,56,31.9,27.9,67.0,2.2,0.589,1.0,5.281,16,2022_Abu Dhabi Grand Prix,56,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,94.5845745212426
92.845,HARD,Yas Island,GAS,AlphaTauri,43,1849,57,32.0,27.9,67.0,2.2,1.205,0.0,5.281,16,2022_Abu Dhabi Grand Prix,57,22.5,58,3,2022_Abu Dhabi Grand Prix__GAS__3,93.37999778566868
91.094,MEDIUM,Yas Island,HAM,Mercedes,2,4,2,34.7,28.7,62.0,3.5,0.672,0.0,5.281,16,2022_Abu Dhabi Grand Prix,2,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,91.11277185212872
90.441,MEDIUM,Yas Island,HAM,Mercedes,3,9,3,34.9,28.7,62.0,3.2,0.77,1.0,5.281,16,2022_Abu Dhabi Grand Prix,3,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,90.33512043983137
90.346,MEDIUM,Yas Island,HAM,Mercedes,5,25,5,34.0,28.7,62.0,3.5,0.54,1.0,5.281,16,2022_Abu Dhabi Grand Prix,5,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,90.2588922919601
91.334,MEDIUM,Yas Island,HAM,Mercedes,6,36,6,34.0,28.6,62.0,2.9,1.458,0.0,5.281,16,2022_Abu Dhabi Grand Prix,6,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,91.39031555638618
91.532,MEDIUM,Yas Island,HAM,Mercedes,7,49,7,34.2,28.6,62.0,3.7,1.705,0.0,5.281,16,2022_Abu Dhabi Grand Prix,7,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,91.59770148245053
92.267,MEDIUM,Yas Island,HAM,Mercedes,9,81,9,34.1,28.5,61.0,3.4,1.149,0.0,5.281,16,2022_Abu Dhabi Grand Prix,9,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,92.35147333457927
92.115,MEDIUM,Yas Island,HAM,Mercedes,10,100,10,34.0,28.5,62.0,2.9,1.101,0.0,5.281,16,2022_Abu Dhabi Grand Prix,10,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,92.20885926064362
91.926,MEDIUM,Yas Island,HAM,Mercedes,11,121,11,34.0,28.5,62.0,2.7,1.795,0.0,5.281,16,2022_Abu Dhabi Grand Prix,11,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,92.029245186708
92.023,MEDIUM,Yas Island,HAM,Mercedes,12,144,12,33.9,28.5,63.0,2.7,2.35,0.0,5.281,16,2022_Abu Dhabi Grand Prix,12,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,92.13563111277234
91.655,MEDIUM,Yas Island,HAM,Mercedes,13,169,13,33.9,28.5,62.0,3.2,2.654,0.0,5.281,16,2022_Abu Dhabi Grand Prix,13,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,91.77701703883672
91.886,MEDIUM,Yas Island,HAM,Mercedes,14,196,14,33.9,28.4,62.0,2.2,2.778,0.0,5.281,16,2022_Abu Dhabi Grand Prix,14,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,92.01740296490108
91.84,MEDIUM,Yas Island,HAM,Mercedes,15,225,15,33.7,28.4,62.0,3.0,5.852,0.0,5.281,16,2022_Abu Dhabi Grand Prix,15,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,91.98078889096544
92.069,MEDIUM,Yas Island,HAM,Mercedes,16,256,16,33.3,28.4,62.0,3.0,6.158,0.0,5.281,16,2022_Abu Dhabi Grand Prix,16,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,92.21917481702981
92.416,MEDIUM,Yas Island,HAM,Mercedes,17,289,17,33.6,28.4,62.0,2.7,10.0,0.0,5.281,16,2022_Abu Dhabi Grand Prix,17,22.5,58,1,2022_Abu Dhabi Grand Prix__HAM__1,92.57556074309417
90.523,HARD,Yas Island,HAM,Mercedes,2,4,20,33.6,28.3,63.0,2.2,6.484,0.0,5.281,16,2022_Abu Dhabi Grand Prix,20,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.71071852128725
90.664,HARD,Yas Island,HAM,Mercedes,3,9,21,33.1,28.3,63.0,2.0,5.614,0.0,5.281,16,2022_Abu Dhabi Grand Prix,21,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.86110444735162
90.794,HARD,Yas Island,HAM,Mercedes,4,16,22,33.1,28.3,64.0,2.0,3.403,0.0,5.281,16,2022_Abu Dhabi Grand Prix,22,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,91.00049037341599
90.05,HARD,Yas Island,HAM,Mercedes,5,25,23,33.0,28.2,64.0,1.6,1.167,0.0,5.281,16,2022_Abu Dhabi Grand Prix,23,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.26587629948034
90.639,HARD,Yas Island,HAM,Mercedes,6,36,24,32.9,28.2,64.0,2.7,4.969,0.0,5.281,16,2022_Abu Dhabi Grand Prix,24,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.8642622255447
90.147,HARD,Yas Island,HAM,Mercedes,7,49,25,33.3,28.2,64.0,2.0,4.843,0.0,5.281,16,2022_Abu Dhabi Grand Prix,25,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.38164815160907
90.37,HARD,Yas Island,HAM,Mercedes,8,64,26,33.3,28.3,64.0,2.5,4.325,0.0,5.281,16,2022_Abu Dhabi Grand Prix,26,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.61403407767344
90.082,HARD,Yas Island,HAM,Mercedes,9,81,27,33.0,28.2,65.0,2.4,4.295,0.0,5.281,16,2022_Abu Dhabi Grand Prix,27,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.3354200037378
90.168,HARD,Yas Island,HAM,Mercedes,10,100,28,32.9,28.2,65.0,1.7,4.182,0.0,5.281,16,2022_Abu Dhabi Grand Prix,28,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.43080592980216
90.113,HARD,Yas Island,HAM,Mercedes,11,121,29,32.5,28.1,65.0,2.7,3.848,0.0,5.281,16,2022_Abu Dhabi Grand Prix,29,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.38519185586652
90.233,HARD,Yas Island,HAM,Mercedes,12,144,30,32.9,28.2,66.0,2.0,3.49,0.0,5.281,16,2022_Abu Dhabi Grand Prix,30,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.5145777819309
89.95,HARD,Yas Island,HAM,Mercedes,13,169,31,32.8,28.1,65.0,2.5,3.337,0.0,5.281,16,2022_Abu Dhabi Grand Prix,31,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.24096370799525
90.141,HARD,Yas Island,HAM,Mercedes,14,196,32,32.9,28.1,65.0,2.5,2.765,0.0,5.281,16,2022_Abu Dhabi Grand Prix,32,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.44134963405962
89.965,HARD,Yas Island,HAM,Mercedes,15,225,33,32.9,28.1,65.0,3.0,2.542,0.0,5.281,16,2022_Abu Dhabi Grand Prix,33,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.27473556012397
90.159,HARD,Yas Island,HAM,Mercedes,16,256,34,32.9,28.1,65.0,2.7,2.323,0.0,5.281,16,2022_Abu Dhabi Grand Prix,34,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.47812148618834
90.086,HARD,Yas Island,HAM,Mercedes,17,289,35,32.7,28.0,65.0,2.5,2.094,0.0,5.281,16,2022_Abu Dhabi Grand Prix,35,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.4145074122527
90.232,HARD,Yas Island,HAM,Mercedes,18,324,36,32.7,28.0,65.0,3.0,1.681,0.0,5.281,16,2022_Abu Dhabi Grand Prix,36,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.56989333831706
89.954,HARD,Yas Island,HAM,Mercedes,19,361,37,32.6,28.0,65.0,2.0,1.545,0.0,5.281,16,2022_Abu Dhabi Grand Prix,37,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.30127926438142
90.277,HARD,Yas Island,HAM,Mercedes,20,400,38,32.6,28.0,65.0,2.7,1.074,0.0,5.281,16,2022_Abu Dhabi Grand Prix,38,22.5,58,2,2022_Abu Dhabi Grand Prix__HAM__2,90.6336651904458
90.286,HARD,Yas Island,HAM,Mercedes,22,484,40,32.6,28.0,65.0,3.0,8.934,0.0,5.281,16,2022_Abu Dhabi Grand Prix,40,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.66143704257452
90.006,HARD,Yas Island,HAM,Mercedes,23,529,41,32.7,28.0,65.0,2.2,8.908,0.0,5.281,16,2022_Abu Dhabi Grand Prix,41,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.39082296863887
89.788,HARD,Yas Island,HAM,Mercedes,24,576,42,32.4,28.0,64.0,2.2,8.858,0.0,5.281,16,2022_Abu Dhabi Grand Prix,42,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.18220889470324
90.256,HARD,Yas Island,HAM,Mercedes,25,625,43,32.4,28.0,65.0,2.0,8.511,0.0,5.281,16,2022_Abu Dhabi Grand Prix,43,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.65959482076761
90.335,HARD,Yas Island,HAM,Mercedes,26,676,44,32.4,28.0,65.0,1.7,8.954,0.0,5.281,16,2022_Abu Dhabi Grand Prix,44,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.74798074683196
90.184,HARD,Yas Island,HAM,Mercedes,27,729,45,32.4,28.0,66.0,1.8,9.331,0.0,5.281,16,2022_Abu Dhabi Grand Prix,45,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.60636667289633
90.358,HARD,Yas Island,HAM,Mercedes,29,841,47,32.1,28.0,66.0,2.5,1.07,0.0,5.281,16,2022_Abu Dhabi Grand Prix,47,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.79913852502506
90.144,HARD,Yas Island,HAM,Mercedes,30,900,48,32.0,28.0,66.0,2.2,2.211,0.0,5.281,16,2022_Abu Dhabi Grand Prix,48,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.59452445108943
90.283,HARD,Yas Island,HAM,Mercedes,31,961,49,32.1,28.0,67.0,2.0,3.121,0.0,5.281,16,2022_Abu Dhabi Grand Prix,49,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.74291037715378
90.177,HARD,Yas Island,HAM,Mercedes,32,1024,50,32.3,28.0,67.0,2.5,4.315,0.0,5.281,16,2022_Abu Dhabi Grand Prix,50,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.64629630321815
90.455,HARD,Yas Island,HAM,Mercedes,33,1089,51,31.9,28.0,67.0,2.0,5.239,0.0,5.281,16,2022_Abu Dhabi Grand Prix,51,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.93368222928251
90.375,HARD,Yas Island,HAM,Mercedes,34,1156,52,32.0,28.0,67.0,2.0,6.535,0.0,5.281,16,2022_Abu Dhabi Grand Prix,52,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,90.86306815534687
90.824,HARD,Yas Island,HAM,Mercedes,35,1225,53,32.0,27.9,68.0,2.4,7.938,0.0,5.281,16,2022_Abu Dhabi Grand Prix,53,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,91.32145408141123
90.961,HARD,Yas Island,HAM,Mercedes,36,1296,54,32.1,27.9,68.0,2.7,9.666,0.0,5.281,16,2022_Abu Dhabi Grand Prix,54,22.5,58,3,2022_Abu Dhabi Grand Prix__HAM__3,91.46784000747559
94.752,MEDIUM,Yas Island,LAT,Williams,2,4,2,34.9,28.7,61.0,2.7,0.458,0.0,5.281,16,2022_Abu Dhabi Grand Prix,2,22.5,58,1,2022_Abu Dhabi Grand Prix__LAT__1,94.77077185212872
93.218,MEDIUM,Yas Island,LAT,Williams,3,9,3,34.9,28.7,62.0,3.2,0.574,1.0,5.281,16,2022_Abu Dhabi Grand Prix,3,22.5,58,1,2022_Abu Dhabi Grand Prix__LAT__1,93.11212043983137
92.741,MEDIUM,Yas Island,LAT,Williams,4,16,4,34.3,28.7,63.0,2.5,0.762,1.0,5.281,16,2022_Abu Dhabi Grand Prix,4,22.5,58,1,2022_Abu Dhabi Grand Prix__LAT__1,92.64450636589572
92.895,MEDIUM,Yas Island,LAT,Williams,5,25,5,34.0,28.7,62.0,3.5,0.991,1.0,5.281,16,2022_Abu Dhabi Grand Prix,5,22.5,58,1,2022_Abu Dhabi Grand Prix__LAT__1,92.80789229196009
93.093,MEDIUM,Yas Island,LAT,Williams,6,36,6,34.0,28.5,62.0,3.9,1.249,0.0,5.281,16,2022_Abu Dhabi Grand Prix,6,22.5,58,1,2022_Abu Dhabi Grand Prix__LAT__1,93.14931555638618
92.87,MEDIUM,Yas Island,LAT,Williams,7,49,7,34.2,28.6,62.0,3.7,0.987,1.0,5.281,16,2022_Abu Dhabi Grand Prix,7,22.5,58,1,2022_Abu Dhabi Grand Prix__LAT__1,92.80166414408882
